DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL4,2020,373505.12,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL4,2021,416963.24,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL4,2022,479722.51,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL41,2019,228685.54,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL41,2020,235729.99,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL41,2021,262661.47,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL41,2022,303203.88,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL42,2019,84890.29,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL42,2020,87073.25,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL42,2021,97353.05,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL42,2022,110435.82,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL43,2019,49691.82,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL43,2020,50701.87,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL43,2021,56948.72,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL43,2022,66082.81,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL5,2019,237195.47,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL5,2020,244423.03,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL5,2021,279757.55,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL5,2022,320287.3,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL51,2019,190481.15,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL51,2020,197248.25,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL51,2021,225219.84,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL51,2022,258877.77,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL52,2019,46715.45,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL52,2020,47173.65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL52,2021,54538.86,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL52,2022,61408.41,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL6,2019,294237.34,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL6,2020,300956.16,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL6,2021,342958.58,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL6,2022,404194.49,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL61,2019,99332.52,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL61,2020,103381.5,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL61,2021,115972.36,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL61,2022,135082.36,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL62,2019,58761.81,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL62,2020,61216.26,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL62,2021,68448.57,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL62,2022,77649.99,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL63,2019,136143.01,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL63,2020,136357.27,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL63,2021,158537.65,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL63,2022,191462.14,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL7,2019,194718.51,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL7,2020,202467.48,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL7,2021,224420.38,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL7,2022,255976.73,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL71,2019,140543.95,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL71,2020,147012.2,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL71,2021,162502.84,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL71,2022,186819.13,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL72,2019,54174.56,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL72,2020,55455.28,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL72,2021,61917.53,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL72,2022,69158.72,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL8,2019,230914.41,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL8,2020,233867.84,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL8,2021,262206.11,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL8,2022,300357.76,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL81,2019,88192.7,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL81,2020,89557.63,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL81,2021,99626.42,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL81,2022,114305.37,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL82,2019,90463.61,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL82,2020,90201.39,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL82,2021,102638.45,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL82,2022,115901.62,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL84,2019,52258.09,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL84,2020,54108.82,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL84,2021,59941.25,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL84,2022,70150.77,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL9,2019,528332.61,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL9,2020,541926.91,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL9,2021,600411.51,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL9,2022,717564.35,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL91,2019,403470.29,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL91,2020,415673.75,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL91,2021,457403.14,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL91,2022,542766.39,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL92,2019,124862.32,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL92,2020,126252.03,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL92,2021,143007.23,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PL92,2022,174797.96,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT,2019,214489.9,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT,2020,201032.71,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT,2021,216493.75,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT,2022,243957.09,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1,2019,204878.19,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1,2020,192458.62,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1,2021,206895.67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1,2022,232661.34,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT11,2019,63759.19,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT11,2020,60954.83,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT11,2021,65622.12,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT11,2022,72462.89,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT15,2019,10146.77,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT15,2020,8441.93,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT15,2021,9419.31,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT15,2022,11984.17,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT19,2019,30226.85,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT19,2020,29191.09,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT19,2021,31224.81,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT19,2022,34113.88,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1A,2019,66384.41,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1A,2020,61477.36,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1A,2021,65457.82,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1A,2022,75526.36,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1B,2019,11626.51,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1B,2020,11028.84,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1B,2021,11976.16,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1B,2022,13176.45,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1C,2019,9051.17,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1C,2020,8180.75,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1C,2021,9306.01,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1C,2022,10479.33,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1D,2019,13683.3,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1D,2020,13183.83,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1D,2021,13889.43,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT1D,2022,14918.26,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT2,2019,4349,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT2,2020,3997.1,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT2,2021,4374.46,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT2,2022,4859.15,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT20,2019,4349,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT20,2020,3997.1,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT20,2021,4374.46,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT20,2022,4859.15,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT3,2019,5106.6,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT3,2020,4426.02,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT3,2021,5073.17,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT3,2022,6265.72,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT30,2019,5106.6,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT30,2020,4426.02,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT30,2021,5073.17,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PT30,2022,6265.72,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PTZ,2019,156.11,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PTZ,2020,150.97,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PTZ,2021,150.45,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PTZ,2022,170.88,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PTZZ,2019,156.11,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PTZZ,2020,150.97,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PTZZ,2021,150.45,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,PTZZ,2022,170.88,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO,2019,1059822.1,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO,2020,1063650.7,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO,2021,1186015.4,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO,2022,1384597.8,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO1,2019,248444.45,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO1,2020,252497.31,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO1,2021,278954.92,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO1,2022,317469.91,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO11,2019,129233.79,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO11,2020,131549.31,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO11,2021,145456.86,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO11,2022,167748.31,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO12,2019,119210.66,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO12,2020,120948,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO12,2021,133498.07,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO12,2022,149721.6,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO2,2019,216322.05,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO2,2020,216775.13,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO2,2021,242755.36,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO2,2022,273830.58,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO21,2019,111427.5,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO21,2020,114520.95,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO21,2021,124538.66,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO21,2022,139351.17,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO22,2019,104894.55,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO22,2020,102254.18,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO22,2021,118216.69,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO22,2022,134479.42,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO3,2019,413066.62,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO3,2020,415238.85,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO3,2021,467710.45,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO3,2022,562615.37,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO31,2019,120394.88,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO31,2020,119737.79,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO31,2021,134106.4,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO31,2022,159586,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO32,2019,292671.74,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO32,2020,295501.06,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO32,2021,333604.05,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO32,2022,403029.37,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO4,2019,181244.13,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO4,2020,178389.41,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO4,2021,195899.78,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO4,2022,229768.54,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO41,2019,81710.46,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO41,2020,80630.53,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO41,2021,88594.67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO41,2022,107877.7,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO42,2019,99533.67,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO42,2020,97758.88,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO42,2021,107305.11,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RO42,2022,121890.84,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,ROZ,2019,744.85,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,ROZ,2020,750.01,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,ROZ,2021,694.89,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,ROZ,2022,913.4,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,ROZZ,2019,744.85,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,ROZZ,2020,750.01,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,ROZZ,2021,694.89,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,ROZZ,2022,913.4,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS,2019,5669235.16,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS,2020,5764147.56,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS,2021,6576024,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS,2022,7460138.83,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS1,2019,3888856.23,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS1,2020,3955459.06,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS1,2021,4391031.19,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS1,2022,4948183.99,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS11,2019,2481927.01,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS11,2020,2524219.85,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS11,2021,2748795.61,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS11,2022,3011363.87,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS12,2019,1406929.21,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS12,2020,1431239.21,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS12,2021,1642235.59,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS12,2022,1936820.12,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS2,2019,1777761.01,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS2,2020,1806177.56,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS2,2021,2182273.5,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS2,2022,2509140.73,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS21,2019,994776.28,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS21,2020,1002602.54,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS21,2021,1170992,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS21,2022,1356195.8,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS22,2019,782984.73,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS22,2020,803575.01,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS22,2021,1011281.5,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RS22,2022,1152944.93,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RSZ,2019,2617.92,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RSZ,2020,2510.95,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RSZ,2021,2719.3,,
ESTAT:NAMA_10R_2GDP(1.0),10/02/26 11:00:00,A,MIO_NAC,RSZ,2022,2814.11,,
