country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline
Poland,,2020-06-07,-4.331288667069711,-12.700460040637282,-8.889027690173275
Poland,,2020-06-08,-3.5836244169882283,-12.441132262339085,-8.370809586970127
Poland,,2020-06-09,-2.864224204446449,-12.192437278116836,-7.867128603235802
Poland,,2020-06-10,-2.17311604518951,-11.95344736002677,-7.377831385133116
Poland,,2020-06-11,-1.5102874395940882,-11.723233157653343,-6.902744620050864
Poland,,2020-06-12,-0.8756875212414537,-11.500867797242357,-6.441677085147961
Poland,,2020-06-13,-0.26922916921655915,-11.28543085512053,-5.994421647179142
Poland,,2020-06-14,0.30920892441935255,-11.076012192722771,-5.560757206187478
Poland,,2020-06-15,0.8597802396530563,-10.871715641642997,-5.140450576386284
Poland,,2020-06-16,1.3826684728286578,-10.671662528228666,-4.733258298291465
Poland,,2020-06-17,1.87808564615454,-10.47499502834473,-4.338928376899325
Poland,,2020-06-18,2.346270287457622,-10.280879344033817,-3.9572019414295316
Poland,,2020-06-19,2.787485684390038,-10.088508694889647,-3.587814822863826
Poland,,2020-06-20,3.202018216472746,-9.897106118033392,-3.2304990462033754
Poland,,2020-06-21,3.590175767567796,-9.705927071634092,-2.8849842350385977
Poland,,2020-06-22,3.9522862206113096,-9.514261837937863,-2.550998926670106
Poland,,2020-06-23,4.288696035715312,-9.321437722763644,-2.228271796636448
Poland,,2020-06-24,4.599768912062355,-9.126821049380808,-1.9165327920898605
Poland,,2020-06-25,4.885884533374612,-8.929818945603209,-1.615514174013843
Poland,,2020-06-26,5.147437396141082,-8.729880923812514,-1.324951468793862
Poland,,2020-06-27,5.384835719234452,-8.526500254458137,-1.0445843301335862
Poland,,2020-06-28,5.598500433044052,-8.319215134370594,-0.7741573127527803
Poland,,2020-06-29,5.78886424579416,-8.107609651967442,-0.5134205597086325
Poland,,2020-06-30,5.9563707843078415,-7.891314552125895,-0.26213040554950195
Poland,,2020-07-01,6.101473806115423,-7.6700078041426325,-0.02004989783894029
Poland,,2020-07-02,6.224636479493246,-7.443414976799308,0.2130507601213112
Poland,,2020-07-03,6.326330727751722,-7.211309425101925,0.4373938422874024
Poland,,2020-07-04,6.40703663387059,-6.97351229376379,0.6531938052898787
Poland,,2020-07-05,6.467241901402514,-6.729892342956546,0.8606570627909282
Poland,,2020-07-06,6.507441367431943,-6.480365602261969,1.0599818251558886
Poland,,2020-07-07,6.528136563282512,-6.2248948591209325,1.251358000698684
Poland,,2020-07-08,6.529835318611443,-5.963488988396037,1.4349671546782772
Poland,,2020-07-09,6.51305140451079,-5.696202129942497,1.61098252217018
Poland,,2020-07-10,6.478304211250831,-5.423132721320378,1.779569070911799
Poland,,2020-07-11,6.4261184563480835,-5.144422392980962,1.940883610220948
Poland,,2020-07-12,6.35702391871636,-4.860254733423927,2.095074942111279
Poland,,2020-07-13,6.271555194762131,-4.570853931951559,2.2422840507748147
Poland,,2020-07-14,6.170251472411705,-4.276483306743151,2.382644326667873
Poland,,2020-07-15,6.053656319205898,-3.977443726040402,2.516281821520886
Poland,,2020-07-16,5.922317480764157,-3.6740719302731364,2.6433155306925853
Poland,,2020-07-17,5.776786686103422,-3.3667387629679677,2.763857699403001
Poland,,2020-07-18,5.6176194564932835,-3.055847318271503,2.8780141495057383
Poland,,2020-07-19,5.445374914737754,-2.7418310128861307,2.985884623596221
Poland,,2020-07-20,5.2606155919908195,-2.425151590163503,3.087563143397286
Poland,,2020-07-21,5.063907229437938,-2.1062970640284293,3.183138379514939
Poland,,2020-07-22,4.855818572404758,-1.7857796103175736,3.2726940298136995
Poland,,2020-07-23,4.636921154686819,-1.464133413013558,3.3563092038212754
Poland,,2020-07-24,4.407789071128102,-1.1419124727373746,3.434058810734813
Poland,,2020-07-25,4.168998736709028,-0.8196883847329385,3.5060139487645476
Poland,,2020-07-26,3.9211286306365563,-0.49804809343659984,3.5722422937139493
Poland,,2020-07-27,3.6647590241562726,-0.17759163057462266,3.6328084848574917
Poland,,2020-07-28,3.4004716910304857,0.14107015642706763,3.687774506336891
Poland,,2020-07-29,3.1288495998431434,0.4573178791032721,3.737200062453218
Poland,,2020-07-30,2.8504765875039935,0.770525879234835,3.781142945384939
Poland,,2020-07-31,2.5659370135267747,1.0800644904931362,3.8196593940099994
Poland,,2020-08-01,2.275815394851815,1.3853022843616618,3.8528044426529093
Poland,,2020-08-02,1.9806960211683364,1.6856082944411148,3.8806322587150412
Poland,,2020-08-03,1.6811625508688217,1.9803542134374699,3.903196468277508
Poland,,2020-08-04,1.3777975879331963,2.2689165573278776,3.9205504688908457
Poland,,2020-08-05,1.071182240197457,2.550678791399122,3.932747728883924
Poland,,2020-08-06,0.7618956596060227,2.825033413054976,3.939842072636067
Poland,,2020-08-07,0.45051456518289396,3.0913839864933257,3.9418879513609815
Poland,,2020-08-08,0.13761274958010122,3.349147124561081,3.9389406990489344
Poland,,2020-08-09,-0.17623942982353386,3.597754413303232,3.931056773304565
Poland,,2020-08-10,-0.4904755741980773,3.8366542749337746,3.918293980901942
Poland,,2020-08-11,-0.804533779743716,4.065313765168492,3.9007116879560244
Poland,,2020-08-12,-1.1178571861270103,4.283220301073979,3.8783710146807695
Poland,,2020-08-13,-1.4298945355481105,4.489883315803494,3.8513350147689267
Poland,,2020-08-14,-1.7401007410528064,4.684835836807325,3.8196688394872487
Poland,,2020-08-15,-2.047937462648859,4.867635984324767,3.783439886633769
Poland,,2020-08-16,-2.3528736897419167,5.037868387184949,3.7427179345510893
Poland,,2020-08-17,-2.6543863283702844,5.195145513165561,3.6975752614316684
Poland,,2020-08-18,-2.9519607916895647,5.339108911381785,3.6480867501881544
Poland,,2020-08-19,-3.2450915921390004,5.469430364401662,3.594329979194099
Poland,,2020-08-20,-3.5332829337079876,5.585812948009824,3.536385299228378
Poland,,2020-08-21,-3.816049302716619,5.687991996767661,3.4743358969804534
Poland,,2020-08-22,-4.092916055524397,5.775735973745282,3.4082678454936217
Poland,,2020-08-23,-4.363420001589448,5.848847243028694,3.338270141939981
Poland,,2020-08-24,-4.62710998031289,5.907162743833969,3.264434733134104
Poland,,2020-08-25,-4.883547430122409,5.950554565289208,3.1868565292028235
Poland,,2020-08-26,-5.13230694827187,5.9789304211740975,3.1056334058362283
Poland,,2020-08-27,-5.372976839862819,5.992234024135825,3.0208661955502922
Poland,,2020-08-28,-5.605159654625518,5.990445359128849,2.9326586683947102
Poland,,2020-08-29,-5.828472710034303,5.973580856054004,2.841117502540759
Poland,,2020-08-30,-6.042548599371481,5.941693461799646,2.746352245183548
Poland,,2020-08-31,-6.247035683397925,5.894872612113478,2.648475264191075
Poland,,2020-09-01,-6.441598564334226,5.833244103958124,2.5476016909292913
Poland,,2020-09-02,-6.625918540905861,5.756969869226021,2.4438493546880173
Poland,,2020-09-03,-6.799694043256614,5.66624765090946,2.3373387091272892
Poland,,2020-09-04,-6.962641046588598,5.561310583039239,2.2281927511576307
Poland,,2020-09-05,-7.114493462442102,5.442426675919869,2.116536932661039
Poland,,2020-09-06,-7.255003506586081,5.309898208400542,2.0024990654522603
Poland,,2020-09-07,-7.383942042548173,5.164061029128119,1.8862092198721663
Poland,,2020-09-08,-7.501098899873313,5.005283768931608,1.7677996173973134
Poland,,2020-09-09,-7.6062831662605,4.8339669666856455,1.647404517641379
Poland,,2020-09-10,-7.699323452789172,4.650542111193764,1.525160100116008
Poland,,2020-09-11,-7.780068131509018,4.4554706018198535,1.401204341110209
Poland,,2020-09-12,-7.848385544729858,4.249242630777579,1.275676886039066
Poland,,2020-09-13,-7.904164185411789,4.032375990163064,1.1487189176042358
Poland,,2020-09-14,-7.947312848119186,3.8054148069841607,1.0204730201004724
Poland,,2020-09-15,-7.977760750066071,3.568928209601001,0.8910830401943097
Poland,,2020-09-16,-7.995457621843989,3.3235089291460658,0.7606939444931186
Poland,,2020-09-17,-8.000373767487275,3.069771839637247,0.6294516742149587
Poland,,2020-09-18,-7.992500093594038,2.808352440634965,0.497502997262099
Poland,,2020-09-19,-7.971848107284317,2.5399052864223552,0.3649953579936942
Poland,,2020-09-20,-7.938449882839676,2.265102365807173,0.2320767249859525
Poland,,2020-09-21,-7.8923579969307305,1.9846314367540445,0.09889543706123335
Poland,,2020-09-22,-7.833645432400864,1.699194320155601,-0.03439995213936362
Poland,,2020-09-23,-7.762405450635369,1.4095051571418904,-0.16766083077162533
Poland,,2020-09-24,-7.678751432605702,1.1162886344069887,-0.3007386863303381
Poland,,2020-09-25,-7.582816688737896,0.8202781821017178,-0.43348526386212605
Poland,,2020-09-26,-7.474754237813053,0.5222141489003619,-0.5657527245992362
Poland,,2020-09-27,-7.354736555165314,0.22284195889705077,-0.6973938047702447
Poland,,2020-09-28,-7.2229552904997005,-0.07708974497480217,-0.8282619743492525
Poland,,2020-09-29,-7.079620955707568,-0.3768309662811485,-0.95821159551059
Poland,,2020-09-30,-6.924962583112254,-0.6756322244500036,-1.0870980805613624
Poland,,2020-10-01,-6.759227354630524,-0.9727464234206143,-1.214778049129364
Poland,,2020-10-02,-6.582680202387847,-1.2674307148496746,-1.3411094843889746
Poland,,2020-10-03,-6.395603381375956,-1.5589483511637166,-1.465951888112652
Poland,,2020-10-04,-6.19829601479096,-1.846570523777825,-1.5891664343405545
Poland,,2020-10-05,-5.991073612738043,-2.1295781818421853,-1.7106161214656848
Poland,,2020-10-06,-5.774267565035375,-2.407263826930888,-1.8301659225367213
Poland,,2020-10-07,-5.548224608895192,-2.6789332791517966,-1.9476829335855919
Poland,,2020-10-08,-5.313306272303022,-2.9439074102306897,-2.0630365197913796
Poland,,2020-10-09,-5.0698882939585275,-3.20152383920923,-2.176098459297098
Poland,,2020-10-10,-4.818360020681044,-3.4511385864923314,-2.286743084500476
Poland,,2020-10-11,-4.559123783222119,-3.6921276820872713,-2.394847420644659
Poland,,2020-10-12,-4.292594251463459,-3.923888723994151,-2.500291321539512
Poland,,2020-10-13,-4.019197770014492,-4.145842382833569,-2.602957602248949
Poland,,2020-10-14,-3.739371675256177,-4.357433848934237,-2.702732168584564
Poland,,2020-10-15,-3.453563594909877,-4.558134218248551,-2.799504143250668
Poland,,2020-10-16,-3.1622307312387683,-4.747441813618682,-2.893165988490741
Poland,,2020-10-17,-2.865839129017639,-4.92488343807902,-2.9836136250902685
Poland,,2020-10-18,-2.564862929431702,-5.09001555705161,-3.070746547595922
Poland,,2020-10-19,-2.2597836110895155,-5.242425406470514,-3.154467935616119
Poland,,2020-10-20,-1.9510892193558511,-5.381732024056925,-3.234684761073122
Poland,,2020-10-21,-1.6392735852308131,-5.507587201160004,-3.3113078912820137
Poland,,2020-10-22,-1.3248355350181373,-5.619676352777884,-3.38425218773721
Poland,,2020-10-23,-1.0082780920419578,-5.717719303578326,-3.453436600492373
Poland,,2020-10-24,-0.6901076716837844,-5.801470987949376,-3.5187842580251076
Poland,,2020-10-25,-0.37083327102358965,-5.870722062325718,-3.580222552483213
Poland,,2020-10-26,-0.05096565437714861,-5.925299428256191,-3.6376832202148117
Poland,,2020-10-27,0.26898346397030887,-5.965066664901676,-3.691102417490254
Poland,,2020-10-28,0.5885022385300755,-5.989924369879126,-3.7404207913293748
Poland,,2020-10-29,0.9070795115679676,-5.999810407597211,-3.785583545353369
Poland,,2020-10-30,1.2242056309466154,-5.994700064460409,-3.8265405005863555
Poland,,2020-10-31,1.5393732655458148,-5.974606110551563,-3.863246151137494
Poland,,2020-11-01,1.8520782169578416,-5.93957876763689,-3.895659714700435
Poland,,2020-11-02,2.1618202261611645,-5.8897055835718355,-3.9237451778127883
Poland,,2020-11-03,2.4681037738829446,-5.825111213420257,-3.9474713358242703
Poland,,2020-11-04,2.7704388733715284,-5.745957107832843,-3.9668118275282223
Poland,,2020-11-05,3.0683418543112584,-5.65244110946258,-3.9817451644171964
Poland,,2020-11-06,3.3613361366268215,-5.544796958425083,-3.992254754529441
Poland,,2020-11-07,3.648952992939572,-5.423293708039092,-3.9983289208591484
Poland,,2020-11-08,3.930732298457151,-5.288235052306772,-3.999960914309505
Poland,,2020-11-09,4.206223267096921,-5.139958566814106,-3.997148921173684
Poland,,2020-11-10,4.474985172666476,-4.978834864948352,-3.9898960651350674
Poland,,2020-11-11,4.736588053947558,-4.8052666715409345,-3.978210403784138
Poland,,2020-11-12,4.990613402556143,-4.6196878162509085,-3.962104919655597
Poland,,2020-11-13,5.236654832478242,-4.422562149204655,-3.941597505795419
Poland,,2020-11-14,5.474318730210937,-4.2143823816017525,-3.916710945873647
Poland,,2020-11-15,5.703224884468472,-3.9956688541848693,-3.8874728888648282
Poland,,2020-11-16,5.923007094446547,-3.7669682366513584,-3.853915818324062
Poland,,2020-11-17,6.133313755671582,-3.528852161257372,-3.816077016292636
Poland,,2020-11-18,6.333808422498201,-3.2819157940295245,-3.7739985218732435
Poland,,2020-11-19,6.524170346354861,-3.02677634715521,-3.7277270845206822
Poland,,2020-11-20,6.704094988876999,-2.7640715362696278,-3.677314112099865
Poland,,2020-11-21,6.873294509106579,-2.4944579864956213,-3.6228156137687213
Poland,,2020-11-22,7.031498223978983,-2.2186095912199844,-3.564292137749441
Poland,,2020-11-23,7.178453041360434,-1.9372158277086164,-3.5018087040570944
Poland,,2020-11-24,7.3139238649433445,-1.6509800337704639,-3.4354347322603362
Poland,,2020-11-25,7.437693970351918,-1.3606176497775342,-3.365243964354409
Poland,,2020-11-26,7.54956535185626,-1.0668544304352674,-3.2913143828320943
Poland,,2020-11-27,7.649359039140502,-0.7704246307724669,-3.213728124043605
Poland,,2020-11-28,7.736915383618063,-0.47206917088514205,-3.1325713869416583
Poland,,2020-11-29,7.812094313836194,-0.17253378402130934,-3.0479343373130825
Poland,,2020-11-30,7.87477555956107,0.12743284736454777,-2.9599110076033397
Poland,,2020-12-01,7.924858844185122,0.4270809629281743,-2.8685991924452514
Poland,,2020-12-02,7.962264045148673,0.7256615984465191,-2.7741003400079722
Poland,,2020-12-03,7.986931322119369,1.0224284578386342,-2.676519439286918
Poland,,2020-12-04,7.998821212724275,1.3166397785175405,-2.5759649034598553
Poland,,2020-12-05,7.997914695681536,1.6075601854107695,-2.4725484494387637
Poland,,2020-12-06,7.9842132212306165,1.894462529015183,-2.3663849737512095
Poland,,2020-12-07,7.957738708812417,2.1766297028923294,-2.257592424889219
Poland,,2020-12-08,7.918533512003012,2.453356436061222,-2.146291672267401
Poland,,2020-12-09,7.866660350757099,2.7239510558086195,-2.0326063719359198
Poland,,2020-12-10,7.802202211069577,2.9877372165107836,-1.9166628291975158
Poland,,2020-12-11,7.725262212215727,3.2440555901452885,-1.7985898582812003
Poland,,2020-12-12,7.635963441782481,3.492265514267862,-1.6785186392285218
Poland,,2020-12-13,7.534448758754574,3.731746593334894,-1.5565825721514095
Poland,,2020-12-14,7.420880564970729,3.9619002493692426,-1.4329171290235057
Poland,,2020-12-15,7.295440545315368,4.182151218093548,-1.3076597031696537
Poland,,2020-12-16,7.158329377061635,4.391948986791282,-1.1809494566207517
Poland,,2020-12-17,7.009766408830559,4.590769170301929,-1.0529271655035664
Poland,,2020-12-18,6.849989309680091,4.778114821710805,-0.9237350636372775
Poland,,2020-12-19,6.679253688885357,4.953517674457546,-0.7935166845105092
Poland,,2020-12-20,6.497832687018312,5.116539312758716,-0.6624167018144562
Poland,,2020-12-21,6.306016538981166,5.266772267418871,-0.530580768709169
Poland,,2020-12-22,6.104112109692404,5.403841034291412,-0.3981553560017125
Poland,,2020-12-23,5.89244240316845,5.527403012843389,-0.26528758941587754
Poland,,2020-12-24,5.671346045786083,5.637149362478408,-0.13212508613428503
Poland,,2020-12-25,5.441176744552557,5.732805774477321,0.0011842092055251237
Poland,,2020-12-26,5.202302721249762,5.8141331576271265,0.13449218887880873
Poland,,2020-12-27,4.955106123358014,5.880928235824516,0.2676507466225224
Poland,,2020-12-28,4.699982412701527,5.933024056160271,0.40051194218260455
Poland,,2020-12-29,4.437339732793936,5.970290406214584,0.5329281656768177
Poland,,2020-12-30,4.167598255895668,5.992634139520311,0.6647523015905451
Poland,,2020-12-31,3.8911895108280388,5.999999408380613,0.7958378922233409
Poland,,2021-01-01,3.608555692619109,5.992367803459125,0.9260393004046421
Poland,,2021-01-02,3.3201489550860623,5.969758399793715,1.0552118712978653
Poland,,2021-01-03,3.026430687485455,5.932227709118817,1.1832120931131296
Poland,,2021-01-04,2.7278707763889347,5.879869538615524,1.3098977565500085
Poland,,2021-01-05,2.424946853964858,5.8128147564425,1.4351281127932778
Poland,,2021-01-06,2.1181435338688166,5.731230964633735,1.5587640298859797
Poland,,2021-01-07,1.8079516359650603,5.635322080180737,1.6806681473061795
Poland,,2021-01-08,1.494867401119527,5.5253278253462765,1.800705028575638
Poland,,2021-01-09,1.1793916973202054,5.401523128483524,1.9187413117308538
Poland,,2021-01-10,0.8620292183953127,5.264217436858413,2.034645857489303
Poland,,2021-01-11,0.5432876766107332,5.1137539431925845,2.148289894946262
Poland,,2021-01-12,0.22367699043874145,4.950508727860336,2.259547164640343
Poland,,2021-01-13,-0.09629153120273332,4.774889818883546,2.368294058828797
Poland,,2021-01-14,-0.4161060069354024,4.587336172074074,2.4744097588167304
Poland,,2021-01-15,-0.7352548018215131,4.388316573872906,2.5777763691876734
Poland,,2021-01-16,-1.0532273458707204,4.178328469628145,2.6782790487863575
Poland,,2021-01-17,-1.369514950843041,3.95789672024071,2.7758061383081825
Poland,,2021-01-18,-1.6836116240416374,3.727572290285453,2.870249284353633
Poland,,2021-01-19,-1.99501487779308,3.4879308708865855,2.9615035598097714
Poland,,2021-01-20,-2.303226533320545,3.239571440789782,3.0494675804251616
Poland,,2021-01-21,-2.6077535177234736,2.9831147692271953,3.1340436174485795
Poland,,2021-01-22,-2.908108652789153,2.7192018643176787,3.2151377062064723
Poland,,2021-01-23,-3.20381143437377,2.4484923708803414,3.29265975049848
Poland,,2021-01-24,-3.494388801106711,2.1716629216659595,3.366523622695057
Poland,,2021-01-25,-3.779375891187736,1.8894054461275986,3.436647259425978
Poland,,2021-01-26,-4.058316786066743,1.602425440957253,3.5029527527534197
Poland,,2021-01-27,-4.330765239816093,1.3114402067115511,3.5653664367283175
Poland,,2021-01-28,-4.596285393029049,1.0171770549339476,3.6238189692338447
Poland,,2021-01-29,-4.854452470101749,0.7203714902545579,3.678245409025075
