fecha,comunidad_autonoma,sexo,grupo_edad,num_casos,num_hosp,num_uci,num_def
2024-08-01,Castile and Leon,M,60-79,0,0,0,0
2024-08-01,Castile and Leon,M,80+,5,1,0,0
2024-08-01,Castile and Leon,F,0-19,85,6,1,0
2024-08-01,Castile and Leon,F,20-39,9,0,0,0
2024-08-01,Castile and Leon,F,40-59,48,6,1,0
2024-08-01,Castile and Leon,F,60-79,36,6,1,0
2024-08-01,Castile and Leon,F,80+,11,2,0,0
2024-09-01,Castile and Leon,M,0-19,0,0,0,0
2024-09-01,Castile and Leon,M,20-39,31,3,0,0
2024-09-01,Castile and Leon,M,40-59,0,0,0,0
2024-09-01,Castile and Leon,M,60-79,48,8,1,0
2024-09-01,Castile and Leon,M,80+,6,1,0,0
2024-09-01,Castile and Leon,F,0-19,0,0,0,0
2024-09-01,Castile and Leon,F,20-39,0,0,0,0
2024-09-01,Castile and Leon,F,40-59,19,2,0,0
2024-09-01,Castile and Leon,F,60-79,0,0,0,0
2024-09-01,Castile and Leon,F,80+,21,4,0,0
2024-10-01,Castile and Leon,M,0-19,0,0,0,0
2024-10-01,Castile and Leon,M,20-39,0,0,0,0
2024-10-01,Castile and Leon,M,40-59,0,0,0,0
2024-10-01,Castile and Leon,M,60-79,0,0,0,0
2024-10-01,Castile and Leon,M,80+,0,0,0,0
2024-10-01,Castile and Leon,F,0-19,36,2,0,0
2024-10-01,Castile and Leon,F,20-39,0,0,0,0
2024-10-01,Castile and Leon,F,40-59,9,1,0,0
2024-10-01,Castile and Leon,F,60-79,2,0,0,0
2024-10-01,Castile and Leon,F,80+,0,0,0,0
2024-11-01,Castile and Leon,M,0-19,0,0,0,0
2024-11-01,Castile and Leon,M,20-39,0,0,0,0
2024-11-01,Castile and Leon,M,40-59,59,8,1,0
2024-11-01,Castile and Leon,M,60-79,17,2,0,0
2024-11-01,Castile and Leon,M,80+,0,0,0,0
2024-11-01,Castile and Leon,F,0-19,0,0,0,0
2024-11-01,Castile and Leon,F,20-39,21,2,0,0
2024-11-01,Castile and Leon,F,40-59,0,0,0,0
2024-11-01,Castile and Leon,F,60-79,34,5,0,0
2024-11-01,Castile and Leon,F,80+,0,0,0,0
2024-12-01,Castile and Leon,M,0-19,10,0,0,0
2024-12-01,Castile and Leon,M,20-39,25,2,0,0
2024-12-01,Castile and Leon,M,40-59,0,0,0,0
2024-12-01,Castile and Leon,M,60-79,0,0,0,0
2024-12-01,Castile and Leon,M,80+,0,0,0,0
2024-12-01,Castile and Leon,F,0-19,16,1,0,0
2024-12-01,Castile and Leon,F,20-39,0,0,0,0
2024-12-01,Castile and Leon,F,40-59,29,4,0,0
2024-12-01,Castile and Leon,F,60-79,0,0,0,0
2024-12-01,Castile and Leon,F,80+,0,0,0,0
2020-01-01,Castile-La Mancha,M,0-19,3,0,0,0
2020-01-01,Castile-La Mancha,M,20-39,13,1,0,0
2020-01-01,Castile-La Mancha,M,40-59,35,4,0,0
2020-01-01,Castile-La Mancha,M,60-79,51,8,1,1
2020-01-01,Castile-La Mancha,M,80+,56,11,1,1
2020-01-01,Castile-La Mancha,F,0-19,17,1,0,0
2020-01-01,Castile-La Mancha,F,20-39,24,2,0,0
2020-01-01,Castile-La Mancha,F,40-59,35,4,0,0
2020-01-01,Castile-La Mancha,F,60-79,0,0,0,0
2020-01-01,Castile-La Mancha,F,80+,112,22,3,2
2020-02-01,Castile-La Mancha,M,0-19,40,3,0,0
2020-02-01,Castile-La Mancha,M,20-39,81,8,1,0
2020-02-01,Castile-La Mancha,M,40-59,34,4,0,0
2020-02-01,Castile-La Mancha,M,60-79,87,14,2,1
2020-02-01,Castile-La Mancha,M,80+,119,23,4,3
2020-02-01,Castile-La Mancha,F,0-19,80,6,1,0
2020-02-01,Castile-La Mancha,F,20-39,34,3,0,0
2020-02-01,Castile-La Mancha,F,40-59,85,11,1,1
2020-02-01,Castile-La Mancha,F,60-79,63,10,1,1
2020-02-01,Castile-La Mancha,F,80+,100,20,3,2
2020-03-01,Castile-La Mancha,M,0-19,70,5,0,0
2020-03-01,Castile-La Mancha,M,20-39,149,16,2,1
2020-03-01,Castile-La Mancha,M,40-59,76,10,1,1
2020-03-01,Castile-La Mancha,M,60-79,138,23,4,2
2020-03-01,Castile-La Mancha,M,80+,186,37,6,4
2020-03-01,Castile-La Mancha,F,0-19,31,2,0,0
2020-03-01,Castile-La Mancha,F,20-39,66,7,1,0
2020-03-01,Castile-La Mancha,F,40-59,60,8,1,0
2020-03-01,Castile-La Mancha,F,60-79,123,20,3,2
2020-03-01,Castile-La Mancha,F,80+,139,27,4,3
2020-04-01,Castile-La Mancha,M,0-19,85,6,1,0
2020-04-01,Castile-La Mancha,M,20-39,202,22,3,1
2020-04-01,Castile-La Mancha,M,40-59,211,29,5,2
2020-04-01,Castile-La Mancha,M,60-79,271,46,8,5
2020-04-01,Castile-La Mancha,M,80+,335,67,12,8
2020-04-01,Castile-La Mancha,F,0-19,49,3,0,0
2020-04-01,Castile-La Mancha,F,20-39,101,11,1,0
2020-04-01,Castile-La Mancha,F,40-59,161,22,3,2
2020-04-01,Castile-La Mancha,F,60-79,243,41,7,4
2020-04-01,Castile-La Mancha,F,80+,326,65,11,8
2020-05-01,Castile-La Mancha,M,0-19,166,13,2,0
2020-05-01,Castile-La Mancha,M,20-39,189,20,3,1
2020-05-01,Castile-La Mancha,M,40-59,254,35,6,3
2020-05-01,Castile-La Mancha,M,60-79,328,55,9,6
2020-05-01,Castile-La Mancha,M,80+,458,91,16,11
2020-05-01,Castile-La Mancha,F,0-19,182,14,2,0
2020-05-01,Castile-La Mancha,F,20-39,119,13,2,0
2020-05-01,Castile-La Mancha,F,40-59,200,28,5,2
2020-05-01,Castile-La Mancha,F,60-79,312,53,9,6
2020-05-01,Castile-La Mancha,F,80+,336,67,12,8
2020-06-01,Castile-La Mancha,M,0-19,141,11,1,0
2020-06-01,Castile-La Mancha,M,20-39,213,23,4,1
2020-06-01,Castile-La Mancha,M,40-59,268,37,6,3
2020-06-01,Castile-La Mancha,M,60-79,318,54,9,6
2020-06-01,Castile-La Mancha,M,80+,522,104,18,13
2020-06-01,Castile-La Mancha,F,0-19,151,12,2,0
2020-06-01,Castile-La Mancha,F,20-39,202,22,3,1
2020-06-01,Castile-La Mancha,F,40-59,198,27,4,2
2020-06-01,Castile-La Mancha,F,60-79,302,51,9,6
2020-06-01,Castile-La Mancha,F,80+,385,77,13,10
2020-07-01,Castile-La Mancha,M,0-19,138,11,1,0
2020-07-01,Castile-La Mancha,M,20-39,277,30,5,2
2020-07-01,Castile-La Mancha,M,40-59,258,36,6,3
2020-07-01,Castile-La Mancha,M,60-79,304,51,9,6
2020-07-01,Castile-La Mancha,M,80+,473,94,16,12
2020-07-01,Castile-La Mancha,F,0-19,81,6,1,0
2020-07-01,Castile-La Mancha,F,20-39,138,15,2,1
2020-07-01,Castile-La Mancha,F,40-59,177,24,4,2
2020-07-01,Castile-La Mancha,F,60-79,265,45,8,5
2020-07-01,Castile-La Mancha,F,80+,410,82,14,10
2020-08-01,Castile-La Mancha,M,0-19,136,10,1,0
2020-08-01,Castile-La Mancha,M,20-39,186,20,3,1
2020-08-01,Castile-La Mancha,M,40-59,171,23,4,2
2020-08-01,Castile-La Mancha,M,60-79,256,43,7,5
2020-08-01,Castile-La Mancha,M,80+,383,76,13,9
2020-08-01,Castile-La Mancha,F,0-19,78,6,1,0
2020-08-01,Castile-La Mancha,F,20-39,131,14,2,1
2020-08-01,Castile-La Mancha,F,40-59,180,25,4,2
2020-08-01,Castile-La Mancha,F,60-79,212,36,6,4
2020-08-01,Castile-La Mancha,F,80+,313,62,11,8
2020-09-01,Castile-La Mancha,M,0-19,133,10,1,0
2020-09-01,Castile-La Mancha,M,20-39,117,12,2,0
2020-09-01,Castile-La Mancha,M,40-59,182,25,4,2
2020-09-01,Castile-La Mancha,M,60-79,213,36,6,4
2020-09-01,Castile-La Mancha,M,80+,226,45,8,5
2020-09-01,Castile-La Mancha,F,0-19,37,2,0,0
2020-09-01,Castile-La Mancha,F,20-39,75,8,1,0
2020-09-01,Castile-La Mancha,F,40-59,94,13,2,1
2020-09-01,Castile-La Mancha,F,60-79,157,26,4,3
2020-09-01,Castile-La Mancha,F,80+,239,47,8,6
2020-10-01,Castile-La Mancha,M,0-19,100,8,1,0
2020-10-01,Castile-La Mancha,M,20-39,99,10,1,0
2020-10-01,Castile-La Mancha,M,40-59,94,13,2,1
2020-10-01,Castile-La Mancha,M,60-79,81,13,2,1
2020-10-01,Castile-La Mancha,M,80+,199,39,7,5
2020-10-01,Castile-La Mancha,F,0-19,52,4,0,0
2020-10-01,Castile-La Mancha,F,20-39,79,8,1,0
2020-10-01,Castile-La Mancha,F,40-59,151,21,3,2
2020-10-01,Castile-La Mancha,F,60-79,154,26,4,3
2020-10-01,Castile-La Mancha,F,80+,185,37,6,4
2020-11-01,Castile-La Mancha,M,0-19,30,2,0,0
2020-11-01,Castile-La Mancha,M,20-39,69,7,1,0
2020-11-01,Castile-La Mancha,M,40-59,99,13,2,1
2020-11-01,Castile-La Mancha,M,60-79,112,19,3,2
2020-11-01,Castile-La Mancha,M,80+,202,40,7,5
2020-11-01,Castile-La Mancha,F,0-19,59,4,0,0
2020-11-01,Castile-La Mancha,F,20-39,36,3,0,0
2020-11-01,Castile-La Mancha,F,40-59,119,16,2,1
2020-11-01,Castile-La Mancha,F,60-79,114,19,3,2
2020-11-01,Castile-La Mancha,F,80+,101,20,3,2
2020-12-01,Castile-La Mancha,M,0-19,77,6,1,0
2020-12-01,Castile-La Mancha,M,20-39,121,13,2,0
2020-12-01,Castile-La Mancha,M,40-59,164,22,3,2
2020-12-01,Castile-La Mancha,M,60-79,170,28,5,3
2020-12-01,Castile-La Mancha,M,80+,272,54,9,7
2020-12-01,Castile-La Mancha,F,0-19,70,5,0,0
2020-12-01,Castile-La Mancha,F,20-39,52,5,0,0
2020-12-01,Castile-La Mancha,F,40-59,68,9,1,0
2020-12-01,Castile-La Mancha,F,60-79,181,30,5,3
2020-12-01,Castile-La Mancha,F,80+,238,47,8,6
2021-01-01,Castile-La Mancha,M,0-19,128,10,1,0
2021-01-01,Castile-La Mancha,M,20-39,214,23,4,1
2021-01-01,Castile-La Mancha,M,40-59,234,32,5,3
2021-01-01,Castile-La Mancha,M,60-79,291,49,8,5
2021-01-01,Castile-La Mancha,M,80+,344,68,12,8
2021-01-01,Castile-La Mancha,F,0-19,148,11,1,0
2021-01-01,Castile-La Mancha,F,20-39,154,16,2,1
2021-01-01,Castile-La Mancha,F,40-59,154,21,3,2
2021-01-01,Castile-La Mancha,F,60-79,201,34,6,4
2021-01-01,Castile-La Mancha,F,80+,312,62,11,8
2021-02-01,Castile-La Mancha,M,0-19,120,9,1,0
2021-02-01,Castile-La Mancha,M,20-39,265,29,5,2
2021-02-01,Castile-La Mancha,M,40-59,264,36,6,3
2021-02-01,Castile-La Mancha,M,60-79,402,68,12,8
2021-02-01,Castile-La Mancha,M,80+,522,104,18,13
2021-02-01,Castile-La Mancha,F,0-19,132,10,1,0
2021-02-01,Castile-La Mancha,F,20-39,177,19,3,1
2021-02-01,Castile-La Mancha,F,40-59,235,32,5,3
2021-02-01,Castile-La Mancha,F,60-79,376,63,11,7
2021-02-01,Castile-La Mancha,F,80+,481,96,17,12
2021-03-01,Castile-La Mancha,M,0-19,235,18,3,0
2021-03-01,Castile-La Mancha,M,20-39,321,35,6,2
2021-03-01,Castile-La Mancha,M,40-59,411,57,10,5
2021-03-01,Castile-La Mancha,M,60-79,548,93,16,10
2021-03-01,Castile-La Mancha,M,80+,683,136,24,17
2021-03-01,Castile-La Mancha,F,0-19,182,14,2,0
2021-03-01,Castile-La Mancha,F,20-39,208,22,3,1
2021-03-01,Castile-La Mancha,F,40-59,349,48,8,4
2021-03-01,Castile-La Mancha,F,60-79,483,82,14,9
2021-03-01,Castile-La Mancha,F,80+,581,116,20,15
2021-04-01,Castile-La Mancha,M,0-19,203,16,2,0
2021-04-01,Castile-La Mancha,M,20-39,399,43,7,3
2021-04-01,Castile-La Mancha,M,40-59,430,60,10,6
2021-04-01,Castile-La Mancha,M,60-79,590,100,18,11
2021-04-01,Castile-La Mancha,M,80+,857,171,30,22
2021-04-01,Castile-La Mancha,F,0-19,226,18,3,0
2021-04-01,Castile-La Mancha,F,20-39,297,32,5,2
2021-04-01,Castile-La Mancha,F,40-59,354,49,8,4
2021-04-01,Castile-La Mancha,F,60-79,502,85,15,10
2021-04-01,Castile-La Mancha,F,80+,674,134,24,17
2021-05-01,Castile-La Mancha,M,0-19,251,20,3,0
2021-05-01,Castile-La Mancha,M,20-39,396,43,7,3
2021-05-01,Castile-La Mancha,M,40-59,497,69,12,6
2021-05-01,Castile-La Mancha,M,60-79,645,109,19,12
2021-05-01,Castile-La Mancha,M,80+,851,170,30,22
2021-05-01,Castile-La Mancha,F,0-19,262,20,3,0
2021-05-01,Castile-La Mancha,F,20-39,250,27,4,2
2021-05-01,Castile-La Mancha,F,40-59,385,53,9,5
2021-05-01,Castile-La Mancha,F,60-79,513,87,15,10
2021-05-01,Castile-La Mancha,F,80+,736,147,26,19
2021-06-01,Castile-La Mancha,M,0-19,291,23,4,0
2021-06-01,Castile-La Mancha,M,20-39,426,46,8,3
2021-06-01,Castile-La Mancha,M,40-59,449,62,11,6
2021-06-01,Castile-La Mancha,M,60-79,645,109,19,12
2021-06-01,Castile-La Mancha,M,80+,868,173,31,22
2021-06-01,Castile-La Mancha,F,0-19,173,13,2,0
2021-06-01,Castile-La Mancha,F,20-39,377,41,7,3
2021-06-01,Castile-La Mancha,F,40-59,341,47,8,4
2021-06-01,Castile-La Mancha,F,60-79,526,89,16,10
2021-06-01,Castile-La Mancha,F,80+,717,143,25,18
2021-07-01,Castile-La Mancha,M,0-19,251,20,3,0
2021-07-01,Castile-La Mancha,M,20-39,332,36,6,2
2021-07-01,Castile-La Mancha,M,40-59,442,61,10,6
2021-07-01,Castile-La Mancha,M,60-79,509,86,15,10
2021-07-01,Castile-La Mancha,M,80+,763,152,27,19
2021-07-01,Castile-La Mancha,F,0-19,182,14,2,0
2021-07-01,Castile-La Mancha,F,20-39,264,29,5,2
2021-07-01,Castile-La Mancha,F,40-59,354,49,8,4
2021-07-01,Castile-La Mancha,F,60-79,487,82,14,9
2021-07-01,Castile-La Mancha,F,80+,615,123,22,15
2021-08-01,Castile-La Mancha,M,0-19,228,18,3,0
2021-08-01,Castile-La Mancha,M,20-39,294,32,5,2
2021-08-01,Castile-La Mancha,M,40-59,324,45,8,4
2021-08-01,Castile-La Mancha,M,60-79,461,78,14,9
2021-08-01,Castile-La Mancha,M,80+,635,127,22,16
2021-08-01,Castile-La Mancha,F,0-19,146,11,1,0
2021-08-01,Castile-La Mancha,F,20-39,252,27,4,2
2021-08-01,Castile-La Mancha,F,40-59,294,41,7,4
2021-08-01,Castile-La Mancha,F,60-79,335,56,10,6
2021-08-01,Castile-La Mancha,F,80+,478,95,17,12
2021-09-01,Castile-La Mancha,M,0-19,187,14,2,0
2021-09-01,Castile-La Mancha,M,20-39,225,24,4,1
2021-09-01,Castile-La Mancha,M,40-59,309,43,7,4
2021-09-01,Castile-La Mancha,M,60-79,423,71,12,8
2021-09-01,Castile-La Mancha,M,80+,512,102,18,13
2021-09-01,Castile-La Mancha,F,0-19,100,8,1,0
2021-09-01,Castile-La Mancha,F,20-39,254,27,4,2
2021-09-01,Castile-La Mancha,F,40-59,256,35,6,3
2021-09-01,Castile-La Mancha,F,60-79,314,53,9,6
2021-09-01,Castile-La Mancha,F,80+,422,84,15,10
2021-10-01,Castile-La Mancha,M,0-19,148,11,1,0
2021-10-01,Castile-La Mancha,M,20-39,198,21,3,1
2021-10-01,Castile-La Mancha,M,40-59,307,42,7,4
2021-10-01,Castile-La Mancha,M,60-79,351,59,10,7
2021-10-01,Castile-La Mancha,M,80+,548,109,19,14
2021-10-01,Castile-La Mancha,F,0-19,122,9,1,0
2021-10-01,Castile-La Mancha,F,20-39,160,17,3,1
2021-10-01,Castile-La Mancha,F,40-59,217,30,5,3
2021-10-01,Castile-La Mancha,F,60-79,227,38,6,4
2021-10-01,Castile-La Mancha,F,80+,417,83,14,10
2021-11-01,Castile-La Mancha,M,0-19,168,13,2,0
2021-11-01,Castile-La Mancha,M,20-39,273,30,5,2
2021-11-01,Castile-La Mancha,M,40-59,241,33,5,3
2021-11-01,Castile-La Mancha,M,60-79,432,73,13,8
2021-11-01,Castile-La Mancha,M,80+,571,114,20,14
2021-11-01,Castile-La Mancha,F,0-19,179,14,2,0
2021-11-01,Castile-La Mancha,F,20-39,201,22,3,1
2021-11-01,Castile-La Mancha,F,40-59,274,38,6,3
2021-11-01,Castile-La Mancha,F,60-79,281,47,8,5
2021-11-01,Castile-La Mancha,F,80+,469,93,16,12
2021-12-01,Castile-La Mancha,M,0-19,177,14,2,0
2021-12-01,Castile-La Mancha,M,20-39,236,25,4,1
2021-12-01,Castile-La Mancha,M,40-59,309,43,7,4
2021-12-01,Castile-La Mancha,M,60-79,458,77,13,9
2021-12-01,Castile-La Mancha,M,80+,605,121,21,15
2021-12-01,Castile-La Mancha,F,0-19,175,14,2,0
2021-12-01,Castile-La Mancha,F,20-39,179,19,3,1
2021-12-01,Castile-La Mancha,F,40-59,217,30,5,3
2021-12-01,Castile-La Mancha,F,60-79,415,70,12,8
2021-12-01,Castile-La Mancha,F,80+,542,108,19,14
2022-01-01,Castile-La Mancha,M,0-19,201,16,2,0
2022-01-01,Castile-La Mancha,M,20-39,332,36,6,2
2022-01-01,Castile-La Mancha,M,40-59,429,60,10,6
2022-01-01,Castile-La Mancha,M,60-79,545,92,16,10
2022-01-01,Castile-La Mancha,M,80+,736,147,26,19
2022-01-01,Castile-La Mancha,F,0-19,223,17,3,0
2022-01-01,Castile-La Mancha,F,20-39,250,27,4,2
2022-01-01,Castile-La Mancha,F,40-59,327,45,8,4
2022-01-01,Castile-La Mancha,F,60-79,435,73,13,8
2022-01-01,Castile-La Mancha,F,80+,590,118,21,15
2022-02-01,Castile-La Mancha,M,0-19,249,19,3,0
2022-02-01,Castile-La Mancha,M,20-39,375,41,7,3
2022-02-01,Castile-La Mancha,M,40-59,448,62,11,6
2022-02-01,Castile-La Mancha,M,60-79,565,96,17,11
2022-02-01,Castile-La Mancha,M,80+,844,168,30,21
2022-02-01,Castile-La Mancha,F,0-19,184,14,2,0
2022-02-01,Castile-La Mancha,F,20-39,298,32,5,2
2022-02-01,Castile-La Mancha,F,40-59,357,49,8,4
2022-02-01,Castile-La Mancha,F,60-79,498,84,15,9
2022-02-01,Castile-La Mancha,F,80+,607,121,21,15
2022-03-01,Castile-La Mancha,M,0-19,303,24,4,0
2022-03-01,Castile-La Mancha,M,20-39,375,41,7,3
2022-03-01,Castile-La Mancha,M,40-59,511,71,12,7
2022-03-01,Castile-La Mancha,M,60-79,618,105,18,12
2022-03-01,Castile-La Mancha,M,80+,869,173,31,22
2022-03-01,Castile-La Mancha,F,0-19,284,22,3,0
2022-03-01,Castile-La Mancha,F,20-39,315,34,6,2
2022-03-01,Castile-La Mancha,F,40-59,425,59,10,5
2022-03-01,Castile-La Mancha,F,60-79,519,88,15,10
2022-03-01,Castile-La Mancha,F,80+,724,144,25,18
2022-04-01,Castile-La Mancha,M,0-19,280,22,3,0
2022-04-01,Castile-La Mancha,M,20-39,423,46,8,3
2022-04-01,Castile-La Mancha,M,40-59,457,63,11,6
2022-04-01,Castile-La Mancha,M,60-79,607,103,18,12
2022-04-01,Castile-La Mancha,M,80+,856,171,30,22
2022-04-01,Castile-La Mancha,F,0-19,231,18,3,0
2022-04-01,Castile-La Mancha,F,20-39,319,35,6,2
2022-04-01,Castile-La Mancha,F,40-59,412,57,10,5
2022-04-01,Castile-La Mancha,F,60-79,560,95,17,11
2022-04-01,Castile-La Mancha,F,80+,687,137,24,17
2022-05-01,Castile-La Mancha,M,0-19,247,19,3,0
2022-05-01,Castile-La Mancha,M,20-39,342,37,6,2
2022-05-01,Castile-La Mancha,M,40-59,523,73,13,7
2022-05-01,Castile-La Mancha,M,60-79,625,106,19,12
2022-05-01,Castile-La Mancha,M,80+,862,172,30,22
2022-05-01,Castile-La Mancha,F,0-19,180,14,2,0
2022-05-01,Castile-La Mancha,F,20-39,315,34,6,2
2022-05-01,Castile-La Mancha,F,40-59,393,55,9,5
2022-05-01,Castile-La Mancha,F,60-79,496,84,15,9
2022-05-01,Castile-La Mancha,F,80+,725,145,26,18
2022-06-01,Castile-La Mancha,M,0-19,327,26,4,0
2022-06-01,Castile-La Mancha,M,20-39,340,37,6,2
2022-06-01,Castile-La Mancha,M,40-59,411,57,10,5
2022-06-01,Castile-La Mancha,M,60-79,563,95,17,11
2022-06-01,Castile-La Mancha,M,80+,859,171,30,22
2022-06-01,Castile-La Mancha,F,0-19,242,19,3,0
2022-06-01,Castile-La Mancha,F,20-39,297,32,5,2
2022-06-01,Castile-La Mancha,F,40-59,363,50,9,5
2022-06-01,Castile-La Mancha,F,60-79,458,77,13,9
2022-06-01,Castile-La Mancha,F,80+,690,138,24,17
2022-07-01,Castile-La Mancha,M,0-19,240,19,3,0
2022-07-01,Castile-La Mancha,M,20-39,352,38,6,2
2022-07-01,Castile-La Mancha,M,40-59,450,63,11,6
2022-07-01,Castile-La Mancha,M,60-79,571,97,17,11
2022-07-01,Castile-La Mancha,M,80+,785,157,28,20
2022-07-01,Castile-La Mancha,F,0-19,206,16,2,0
2022-07-01,Castile-La Mancha,F,20-39,318,34,6,2
2022-07-01,Castile-La Mancha,F,40-59,403,56,10,5
2022-07-01,Castile-La Mancha,F,60-79,489,83,14,9
2022-07-01,Castile-La Mancha,F,80+,672,134,24,17
2022-08-01,Castile-La Mancha,M,0-19,252,20,3,0
2022-08-01,Castile-La Mancha,M,20-39,348,38,6,2
2022-08-01,Castile-La Mancha,M,40-59,463,64,11,6
2022-08-01,Castile-La Mancha,M,60-79,596,101,18,11
2022-08-01,Castile-La Mancha,M,80+,770,154,27,20
2022-08-01,Castile-La Mancha,F,0-19,201,16,2,0
2022-08-01,Castile-La Mancha,F,20-39,299,32,5,2
2022-08-01,Castile-La Mancha,F,40-59,347,48,8,4
2022-08-01,Castile-La Mancha,F,60-79,528,89,16,10
2022-08-01,Castile-La Mancha,F,80+,679,135,24,17
2022-09-01,Castile-La Mancha,M,0-19,319,25,4,0
2022-09-01,Castile-La Mancha,M,20-39,405,44,7,3
2022-09-01,Castile-La Mancha,M,40-59,479,67,12,6
2022-09-01,Castile-La Mancha,M,60-79,608,103,18,12
2022-09-01,Castile-La Mancha,M,80+,875,175,31,22
2022-09-01,Castile-La Mancha,F,0-19,228,18,3,0
2022-09-01,Castile-La Mancha,F,20-39,284,31,5,2
2022-09-01,Castile-La Mancha,F,40-59,374,52,9,5
2022-09-01,Castile-La Mancha,F,60-79,510,86,15,10
2022-09-01,Castile-La Mancha,F,80+,728,145,26,18
2022-10-01,Castile-La Mancha,M,0-19,320,25,4,0
2022-10-01,Castile-La Mancha,M,20-39,421,46,8,3
2022-10-01,Castile-La Mancha,M,40-59,540,75,13,7
2022-10-01,Castile-La Mancha,M,60-79,696,118,21,13
2022-10-01,Castile-La Mancha,M,80+,879,175,31,22
2022-10-01,Castile-La Mancha,F,0-19,236,18,3,0
2022-10-01,Castile-La Mancha,F,20-39,391,43,7,3
2022-10-01,Castile-La Mancha,F,40-59,380,53,9,5
2022-10-01,Castile-La Mancha,F,60-79,577,98,17,11
2022-10-01,Castile-La Mancha,F,80+,837,167,30,21
2022-11-01,Castile-La Mancha,M,0-19,314,25,4,0
2022-11-01,Castile-La Mancha,M,20-39,481,52,9,3
2022-11-01,Castile-La Mancha,M,40-59,538,75,13,7
2022-11-01,Castile-La Mancha,M,60-79,818,139,25,16
2022-11-01,Castile-La Mancha,M,80+,1056,211,37,27
2022-11-01,Castile-La Mancha,F,0-19,277,22,3,0
2022-11-01,Castile-La Mancha,F,20-39,434,47,8,3
2022-11-01,Castile-La Mancha,F,40-59,492,68,12,6
2022-11-01,Castile-La Mancha,F,60-79,603,102,18,12
2022-11-01,Castile-La Mancha,F,80+,847,169,30,22
2022-12-01,Castile-La Mancha,M,0-19,373,29,5,0
2022-12-01,Castile-La Mancha,M,20-39,493,54,9,3
2022-12-01,Castile-La Mancha,M,40-59,551,77,13,7
2022-12-01,Castile-La Mancha,M,60-79,818,139,25,16
2022-12-01,Castile-La Mancha,M,80+,1082,216,38,28
2022-12-01,Castile-La Mancha,F,0-19,341,27,4,0
2022-12-01,Castile-La Mancha,F,20-39,424,46,8,3
2022-12-01,Castile-La Mancha,F,40-59,475,66,11,6
2022-12-01,Castile-La Mancha,F,60-79,649,110,19,12
2022-12-01,Castile-La Mancha,F,80+,865,173,31,22
2023-01-01,Castile-La Mancha,M,0-19,331,26,4,0
2023-01-01,Castile-La Mancha,M,20-39,551,60,10,4
2023-01-01,Castile-La Mancha,M,40-59,691,96,17,9
2023-01-01,Castile-La Mancha,M,60-79,855,145,26,17
2023-01-01,Castile-La Mancha,M,80+,1143,228,41,29
2023-01-01,Castile-La Mancha,F,0-19,285,22,3,0
2023-01-01,Castile-La Mancha,F,20-39,397,43,7,3
2023-01-01,Castile-La Mancha,F,40-59,573,80,14,8
2023-01-01,Castile-La Mancha,F,60-79,676,114,20,13
2023-01-01,Castile-La Mancha,F,80+,1000,200,36,26
2023-02-01,Castile-La Mancha,M,0-19,392,31,5,0
2023-02-01,Castile-La Mancha,M,20-39,449,49,8,3
2023-02-01,Castile-La Mancha,M,40-59,581,81,14,8
2023-02-01,Castile-La Mancha,M,60-79,782,132,23,15
2023-02-01,Castile-La Mancha,M,80+,1100,220,39,28
2023-02-01,Castile-La Mancha,F,0-19,285,22,3,0
2023-02-01,Castile-La Mancha,F,20-39,500,55,9,4
2023-02-01,Castile-La Mancha,F,40-59,459,64,11,6
2023-02-01,Castile-La Mancha,F,60-79,663,112,20,13
2023-02-01,Castile-La Mancha,F,80+,920,184,33,23
2023-03-01,Castile-La Mancha,M,0-19,318,25,4,0
2023-03-01,Castile-La Mancha,M,20-39,458,50,9,3
2023-03-01,Castile-La Mancha,M,40-59,514,71,12,7
2023-03-01,Castile-La Mancha,M,60-79,731,124,22,14
2023-03-01,Castile-La Mancha,M,80+,1016,203,36,26
2023-03-01,Castile-La Mancha,F,0-19,270,21,3,0
2023-03-01,Castile-La Mancha,F,20-39,389,42,7,3
2023-03-01,Castile-La Mancha,F,40-59,489,68,12,6
2023-03-01,Castile-La Mancha,F,60-79,623,105,18,12
2023-03-01,Castile-La Mancha,F,80+,821,164,29,21
2023-04-01,Castile-La Mancha,M,0-19,236,18,3,0
2023-04-01,Castile-La Mancha,M,20-39,370,40,7,2
2023-04-01,Castile-La Mancha,M,40-59,459,64,11,6
2023-04-01,Castile-La Mancha,M,60-79,629,106,19,12
2023-04-01,Castile-La Mancha,M,80+,840,168,30,21
2023-04-01,Castile-La Mancha,F,0-19,194,15,2,0
2023-04-01,Castile-La Mancha,F,20-39,282,31,5,2
2023-04-01,Castile-La Mancha,F,40-59,332,46,8,4
2023-04-01,Castile-La Mancha,F,60-79,501,85,15,10
2023-04-01,Castile-La Mancha,F,80+,655,131,23,17
2023-05-01,Castile-La Mancha,M,0-19,188,15,2,0
2023-05-01,Castile-La Mancha,M,20-39,300,33,5,2
2023-05-01,Castile-La Mancha,M,40-59,334,46,8,4
2023-05-01,Castile-La Mancha,M,60-79,510,86,15,10
2023-05-01,Castile-La Mancha,M,80+,709,141,25,18
2023-05-01,Castile-La Mancha,F,0-19,162,12,2,0
2023-05-01,Castile-La Mancha,F,20-39,242,26,4,1
2023-05-01,Castile-La Mancha,F,40-59,322,45,8,4
